date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:34:45	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2007%20Feb%202020%2014:34:42%20GMT	https://i.imgur.com/hjgeQdu.jpg	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/i.imgur.com/hjgeQdu.194.delayed	(from http://paydaymods.com/mods/287/additionalpocohudtrackers)
14:34:46	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2007%20Feb%202020%2014:34:43%20GMT	https://i.imgur.com/p1saVkB.jpg	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/i.imgur.com/p1saVkB.195.delayed	(from http://paydaymods.com/mods/287/additionalpocohudtrackers)
14:34:46	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2007%20Feb%202020%2014:34:43%20GMT	https://i.imgur.com/bRiV9g9.jpg	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/i.imgur.com/bRiV9g9.196.delayed	(from http://paydaymods.com/mods/287/additionalpocohudtrackers)
14:34:47	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2007%20Feb%202020%2014:34:43%20GMT	https://i.imgur.com/RI0W3Sl.jpg	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/i.imgur.com/RI0W3Sl.197.delayed	(from http://paydaymods.com/mods/287/additionalpocohudtrackers)
14:34:47	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2007%20Feb%202020%2014:34:44%20GMT	https://i.imgur.com/VHKyVye.png	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/i.imgur.com/VHKyVye.198.delayed	(from http://paydaymods.com/mods/287/additionalpocohudtrackers)
14:34:48	34845/34845	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:34:44%20GMT	http://download.paydaymods.com/download/latest/additionalpocohudtrackers	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/additionalpocohudtrackers_7-2.zip	(from http://paydaymods.com/mods/287/additionalpocohudtrackers)
14:34:48	10287/10287	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:34:45%20GMT	http://paydaymods.com/mods/patchnotes/287/7/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/287/7/index.html	(from http://paydaymods.com/mods/287/additionalpocohudtrackers)
14:34:48	1476/1476	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:34:45%20GMT	http://download.paydaymods.com/download/latest/142	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/ADS_FM_2.zip	(from http://paydaymods.com/mods/142/ADS_FM)
14:34:48	9185/9185	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:34:45%20GMT	http://paydaymods.com/mods/patchnotes/287/6/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/287/6/index.html	(from http://paydaymods.com/mods/287/additionalpocohudtrackers)
14:34:48	10313/10313	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:34:45%20GMT	http://paydaymods.com/mods/patchnotes/287/5/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/287/5/index.html	(from http://paydaymods.com/mods/287/additionalpocohudtrackers)
14:34:49	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2007%20Feb%202020%2014:34:45%20GMT	https://i.imgur.com/hJ2Fmgf.gif	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/i.imgur.com/hJ2Fmgf.19b.delayed	(from http://paydaymods.com/mods/142/ADS_FM)
14:34:49	9469/9469	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:34:46%20GMT	http://paydaymods.com/mods/patchnotes/287/4/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/287/4/index.html	(from http://paydaymods.com/mods/287/additionalpocohudtrackers)
14:34:50	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2007%20Feb%202020%2014:34:46%20GMT	https://i.imgur.com/BgCYA7k.jpg	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/i.imgur.com/BgCYA7k.19c.delayed	(from http://paydaymods.com/mods/142/ADS_FM)
14:34:50	10371/10371	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:34:47%20GMT	http://paydaymods.com/mods/patchnotes/287/3/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/287/3/index.html	(from http://paydaymods.com/mods/287/additionalpocohudtrackers)
14:34:52	1476/1476	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:34:48%20GMT	http://download.paydaymods.com/download/latest/ADS_FM	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/ADS_FM_2-2.zip	(from http://paydaymods.com/mods/142/ADS_FM)
14:34:53	7445/7445	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:34:50%20GMT	http://paydaymods.com/mods/patchnotes/142/1/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/142/1/index.html	(from http://paydaymods.com/mods/142/ADS_FM)
14:34:53	7552/7552	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:34:50%20GMT	http://paydaymods.com/mods/patchnotes/142/2/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/142/2/index.html	(from http://paydaymods.com/mods/142/ADS_FM)
14:34:53	0/-1	---M--	302	error ('')			https://i.imgur.com/0BUB9Ob.jpg	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/i.imgur.com/0BUB9Ob.19f.delayed	(from http://paydaymods.com/mods/663/AM)
14:34:53	20493/20493	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:34:50%20GMT	http://download.paydaymods.com/download/latest/663	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/AM_1.zip	(from http://paydaymods.com/mods/663/AM)
14:34:53	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2007%20Feb%202020%2014:34:50%20GMT	https://i.imgur.com/Iev69w6.jpg	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/i.imgur.com/Iev69w6.1a0.delayed	(from http://paydaymods.com/mods/663/AM)
14:34:54	7061/7061	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:34:51%20GMT	http://paydaymods.com/mods/patchnotes/663/1/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/663/1/index.html	(from http://paydaymods.com/mods/663/AM)
14:34:54	19771/19771	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:34:51%20GMT	http://download.paydaymods.com/download/latest/640	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/TP_15.zip	(from http://paydaymods.com/mods/640/TP)
14:34:55	20241/20241	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:34:51%20GMT	http://download.paydaymods.com/download/latest/SAP	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/SAP_1.zip	(from http://paydaymods.com/mods/640/TP)
14:34:55	20341/20341	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:34:52%20GMT	http://download.paydaymods.com/download/latest/FCSCM	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/FCSCM_2.zip	(from http://paydaymods.com/mods/640/TP)
14:34:55	31195/31195	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:34:52%20GMT	http://download.paydaymods.com/download/latest/GCW	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/GCW_34.zip	(from http://paydaymods.com/mods/640/TP)
14:34:56	9730/9730	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:34:52%20GMT	http://download.paydaymods.com/download/latest/680	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/avs2_1.zip	(from http://paydaymods.com/mods/680/avs2)
14:34:56	14011/14011	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:34:53%20GMT	http://download.paydaymods.com/download/latest/455	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/assaultstates_15.zip	(from http://paydaymods.com/mods/455/assaultstates)
14:34:56	7139/7139	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:34:53%20GMT	http://paydaymods.com/mods/patchnotes/680/1/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/680/1/index.html	(from http://paydaymods.com/mods/680/avs2)
14:34:56	14011/14011	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:34:53%20GMT	http://download.paydaymods.com/download/latest/assaultstates	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/assaultstates_15-2.zip	(from http://paydaymods.com/mods/455/assaultstates)
14:34:57	927/927	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:34:54%20GMT	http://download.paydaymods.com/download/latest/29	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/AFSoundFix_1.zip	(from http://paydaymods.com/mods/29/AFSoundFix)
14:34:57	8712/8712	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:34:54%20GMT	http://paydaymods.com/mods/patchnotes/455/12/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/455/12/index.html	(from http://paydaymods.com/mods/455/assaultstates)
14:34:58	8671/8671	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:34:55%20GMT	http://paydaymods.com/mods/patchnotes/455/15/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/455/15/index.html	(from http://paydaymods.com/mods/455/assaultstates)
14:34:58	8669/8669	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:34:55%20GMT	http://paydaymods.com/mods/patchnotes/455/14/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/455/14/index.html	(from http://paydaymods.com/mods/455/assaultstates)
14:34:59	8773/8773	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:34:56%20GMT	http://paydaymods.com/mods/patchnotes/455/13/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/455/13/index.html	(from http://paydaymods.com/mods/455/assaultstates)
14:35:00	927/927	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:34:57%20GMT	http://download.paydaymods.com/download/latest/AFSoundFix	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/AFSoundFix_1-2.zip	(from http://paydaymods.com/mods/29/AFSoundFix)
14:35:00	9536/9536	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:34:57%20GMT	http://download.paydaymods.com/download/latest/522	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/AFSF2_13.zip	(from http://paydaymods.com/mods/522/AFSF2)
14:35:01	8719/8719	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:34:57%20GMT	http://paydaymods.com/mods/patchnotes/455/11/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/455/11/index.html	(from http://paydaymods.com/mods/455/assaultstates)
14:35:01	8865/8865	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:34:57%20GMT	http://paydaymods.com/mods/patchnotes/522/12/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/522/12/index.html	(from http://paydaymods.com/mods/522/AFSF2)
14:35:01	916/916	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:34:58%20GMT	http://download.paydaymods.com/download/latest/279	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/autodiscardparachute_1.zip	(from http://paydaymods.com/mods/279/autodiscardparachute)
14:35:02	9039/9039	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:34:58%20GMT	http://paydaymods.com/mods/patchnotes/522/13/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/522/13/index.html	(from http://paydaymods.com/mods/522/AFSF2)
14:35:02	9133/9133	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:34:58%20GMT	http://paydaymods.com/mods/patchnotes/522/11/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/522/11/index.html	(from http://paydaymods.com/mods/522/AFSF2)
14:35:02	8978/8978	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:34:59%20GMT	http://paydaymods.com/mods/patchnotes/522/10/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/522/10/index.html	(from http://paydaymods.com/mods/522/AFSF2)
14:35:02	9042/9042	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:34:59%20GMT	http://paydaymods.com/mods/patchnotes/522/9/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/522/9/index.html	(from http://paydaymods.com/mods/522/AFSF2)
14:35:03	916/916	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:35:00%20GMT	http://download.paydaymods.com/download/latest/autodiscardparachute	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/autodiscardparachute_1-2.zip	(from http://paydaymods.com/mods/279/autodiscardparachute)
14:35:05	7210/7210	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:01%20GMT	http://paydaymods.com/mods/patchnotes/279/1/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/279/1/index.html	(from http://paydaymods.com/mods/279/autodiscardparachute)
14:35:05	1078/1078	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:35:02%20GMT	http://download.paydaymods.com/download/latest/237	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/badasscamera_3.zip	(from http://paydaymods.com/mods/237/badasscamera)
14:35:06	1078/1078	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:35:03%20GMT	http://download.paydaymods.com/download/latest/badasscamera	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/badasscamera_3-2.zip	(from http://paydaymods.com/mods/237/badasscamera)
14:35:07	31936/31936	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:35:03%20GMT	http://download.paydaymods.com/download/latest/85	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/BC_26.zip	(from http://paydaymods.com/mods/85/BC)
14:35:08	7997/7997	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:04%20GMT	http://paydaymods.com/mods/patchnotes/237/3/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/237/3/index.html	(from http://paydaymods.com/mods/237/badasscamera)
14:35:08	8006/8006	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:04%20GMT	http://paydaymods.com/mods/patchnotes/237/2/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/237/2/index.html	(from http://paydaymods.com/mods/237/badasscamera)
14:35:08	7904/7904	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:04%20GMT	http://paydaymods.com/mods/patchnotes/237/1/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/237/1/index.html	(from http://paydaymods.com/mods/237/badasscamera)
14:35:09	8621/8621	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:05%20GMT	http://paydaymods.com/mods/patchnotes/85/26/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/85/26/index.html	(from http://paydaymods.com/mods/85/BC)
14:35:10	8634/8634	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:06%20GMT	http://paydaymods.com/mods/patchnotes/85/25/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/85/25/index.html	(from http://paydaymods.com/mods/85/BC)
14:35:10	8628/8628	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:06%20GMT	http://paydaymods.com/mods/patchnotes/85/24/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/85/24/index.html	(from http://paydaymods.com/mods/85/BC)
14:35:11	8590/8590	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:07%20GMT	http://paydaymods.com/mods/patchnotes/85/23/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/85/23/index.html	(from http://paydaymods.com/mods/85/BC)
14:35:11	8615/8615	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:07%20GMT	http://paydaymods.com/mods/patchnotes/85/22/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/85/22/index.html	(from http://paydaymods.com/mods/85/BC)
14:35:11	332/332	---M-Z	200	added ('OK')	text/plain	date:Tue,%2003%20Sep%202019%2017:15:00%20GMT	https://www.youtube.com/robots.txt		(from http://paydaymods.com/mods/)
14:35:12	17188/17188	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:35:09%20GMT	http://download.paydaymods.com/download/latest/159	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/bainchatter_7.zip	(from http://paydaymods.com/mods/159/bainchatter)
14:35:12	8649/8649	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:09%20GMT	http://paydaymods.com/mods/patchnotes/159/6/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/159/6/index.html	(from http://paydaymods.com/mods/159/bainchatter)
14:35:12	8666/8666	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:09%20GMT	http://paydaymods.com/mods/patchnotes/159/7/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/159/7/index.html	(from http://paydaymods.com/mods/159/bainchatter)
14:35:13	1173/1173	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Feb%202020%2014:35:10%20GMT	http://paydaymods.com/mods/patchnotes/159/1.5/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/159/1.5/index.html	(from http://paydaymods.com/mods/159/bainchatter)
14:35:13	21157/21157	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:35:10%20GMT	http://download.paydaymods.com/download/latest/533	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/banghud_12.zip	(from http://paydaymods.com/mods/533/banghud)
14:35:13	1173/1173	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Feb%202020%2014:35:10%20GMT	http://paydaymods.com/mods/patchnotes/159/1.3/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/159/1.3/index.html	(from http://paydaymods.com/mods/159/bainchatter)
14:35:14	1173/1173	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2007%20Feb%202020%2014:35:10%20GMT	http://paydaymods.com/mods/patchnotes/159/1.2/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/159/1.2/index.html	(from http://paydaymods.com/mods/159/bainchatter)
14:35:14	6438/6438	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:35:11%20GMT	http://download.paydaymods.com/download/latest/144	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/basicvoices_31.zip	(from http://paydaymods.com/mods/144/basicvoices)
14:35:14	6438/6438	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:35:11%20GMT	http://download.paydaymods.com/download/latest/basicvoices	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/basicvoices_31-2.zip	(from http://paydaymods.com/mods/144/basicvoices)
14:35:16	8645/8645	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:12%20GMT	http://paydaymods.com/mods/patchnotes/144/31/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/144/31/index.html	(from http://paydaymods.com/mods/144/basicvoices)
14:35:16	8756/8756	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:12%20GMT	http://paydaymods.com/mods/patchnotes/144/30/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/144/30/index.html	(from http://paydaymods.com/mods/144/basicvoices)
14:35:16	93900/93900	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:35:13%20GMT	http://download.paydaymods.com/download/latest/447	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/_4.zip	(from http://paydaymods.com/mods/447/)
14:35:18	8651/8651	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:14%20GMT	http://paydaymods.com/mods/patchnotes/144/29/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/144/29/index.html	(from http://paydaymods.com/mods/144/basicvoices)
14:35:18	8638/8638	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:15%20GMT	http://paydaymods.com/mods/patchnotes/144/28/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/144/28/index.html	(from http://paydaymods.com/mods/144/basicvoices)
14:35:18	8632/8632	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:15%20GMT	http://paydaymods.com/mods/patchnotes/144/27/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/144/27/index.html	(from http://paydaymods.com/mods/144/basicvoices)
14:35:31	3403728/3403728	---M--	200	added ('OK')	image/gif	etag:%22256d038ca198a1967a0ba7c34088016e%22	https://thumbs.gfycat.com/BeneficialMediocreCanary-size_restricted.gif	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/thumbs.gfycat.com/BeneficialMediocreCanary-size_restricted.gif	(from http://paydaymods.com/mods/237/badasscamera)
14:35:39	2222/2222	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Fri,%2007%20Feb%202020%2014:35:35%20GMT	http://download.paydaymods.com/download/latest/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/index.html	(from http://paydaymods.com/mods/447/)
14:35:39	8689/8689	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:35%20GMT	http://paydaymods.com/mods/patchnotes/447/4/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/447/4/index.html	(from http://paydaymods.com/mods/447/)
14:35:39	8695/8695	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:35%20GMT	http://paydaymods.com/mods/patchnotes/447/3/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/447/3/index.html	(from http://paydaymods.com/mods/447/)
14:35:39	8738/8738	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:35%20GMT	http://paydaymods.com/mods/patchnotes/447/2/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/447/2/index.html	(from http://paydaymods.com/mods/447/)
14:35:39	8640/8640	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:36%20GMT	http://paydaymods.com/mods/patchnotes/447/1/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/447/1/index.html	(from http://paydaymods.com/mods/447/)
14:35:39	45557/45557	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:35:36%20GMT	http://download.paydaymods.com/download/latest/108	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/BB_79.zip	(from http://paydaymods.com/mods/108/BB)
14:35:40	18513/18513	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:35:36%20GMT	http://download.paydaymods.com/download/latest/624	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/BTW_8.zip	(from http://paydaymods.com/mods/624/BTW)
14:35:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2007%20Feb%202020%2014:35:37%20GMT	https://imgur.com/XiF7Fer.png	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/imgur.com/XiF7Fer.1b9.delayed	(from http://paydaymods.com/mods/624/BTW)
14:35:40	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2007%20Feb%202020%2014:35:37%20GMT	https://i.imgur.com/XiF7Fer.png	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/i.imgur.com/XiF7Fer.1ba.delayed	(from http://paydaymods.com/mods/624/BTW)
14:35:41	8872/8872	---MCZ	200	added ('OK')	text/html	date:Fri,%2007%20Feb%202020%2014:35:38%20GMT	http://paydaymods.com/mods/patchnotes/624/8/	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/paydaymods.com/mods/patchnotes/624/8/index.html	(from http://paydaymods.com/mods/624/BTW)
14:35:41	12422/12422	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2007%20Feb%202020%2014:35:38%20GMT	http://download.paydaymods.com/download/latest/370	C:/Users/Kythyria/Downloads/httrack-mirrors/paydaymods/download.paydaymods.com/download/latest/blackmarketpersistentnames_4.zip	(from http://paydaymods.com/mods/370/blackmarketpersistentnames)
